Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
1975-05-31,7.88,6.99,5.63,7.43,9.64,8.06,8.64,7.0,7.98,9.15,7.72,5.98,6.87,5.2,6.59,6.33,6.37,6.22,5.51,5.19,6.2,5.29,5.86,4.54,4.33
1975-06-30,8.34,7.56,7.48,7.85,7.8,6.64,6.16,6.56,5.48,7.05,5.94,4.49,8.24,5.46,4.1,6.03,7.38,6.94,7.56,6.47,4.24,3.77,5.45,5.94,5.32
1975-07-31,-0.23,0.15,-0.2,-1.27,-1.7,-1.51,-3.16,-4.28,-2.94,-3.86,-4.78,-3.2,-2.92,-4.42,-5.22,-6.34,-6.19,-7.08,-4.54,-5.7,-10.1,-6.07,-5.81,-6.41,-5.17
1975-08-31,-6.21,-4.46,-5.27,-6.64,-6.19,-6.08,-4.35,-4.55,-3.88,-5.18,-4.83,-4.25,-3.79,-2.75,-4.02,-5.47,-1.99,-4.26,-4.37,-1.93,-2.18,-1.36,-2.21,-0.75,-2.18
1975-09-30,-4.36,-2.88,-2.9,-3.67,-3.24,-3.6,-4.04,-4.1,-3.95,-4.16,-4.64,-3.61,-3.4,-4.68,-4.09,-5.99,-4.57,-2.85,-3.3,-3.45,-5.46,-2.92,-2.03,-4.73,-3.06
1975-10-31,-0.11,1.4,1.46,1.56,2.74,1.32,2.15,3.84,4.79,2.44,1.54,2.17,4.42,2.57,5.18,4.5,4.49,6.01,6.32,8.29,9.5,7.1,7.14,4.98,3.6
1975-11-30,0.68,0.91,2.82,2.04,2.85,1.5,3.45,2.48,2.9,3.28,2.23,2.22,3.05,3.29,2.81,4.8,4.51,1.99,5.44,3.6,5.12,3.38,2.55,1.48,1.17
1975-12-31,-0.54,-0.15,-1.18,-0.8,-1.53,0.59,-0.64,0.41,-1.89,-1.57,1.57,-0.03,-0.41,0.05,-1.11,-0.72,0.35,-1.15,-1.32,-2.27,-2.85,-1.29,-2.48,0.05,0.19
1976-01-31,17.33,20.0,19.92,21.23,24.2,15.8,16.77,20.17,20.21,19.87,13.23,18.32,15.49,16.49,19.9,11.9,14.39,15.96,16.77,16.67,8.6,11.51,11.73,12.7,12.95
1976-02-29,12.49,9.89,9.29,11.46,11.71,7.84,8.14,7.84,9.76,6.92,5.63,6.13,5.02,4.48,6.19,2.73,3.44,1.88,2.45,2.81,-2.71,-1.22,-1.35,-1.99,2.97
1976-03-31,-0.19,1.08,2.87,1.71,2.32,-0.12,0.49,2.85,2.97,2.13,-0.26,0.96,1.72,2.15,1.91,0.67,1.13,2.5,3.08,2.02,4.56,3.28,3.98,1.47,-0.5
1976-04-30,-1.17,-0.02,-0.54,-1.69,-1.84,-0.83,-0.11,-0.22,-0.38,-2.46,-1.35,0.0,-0.49,-2.25,-0.53,-2.84,-0.48,-0.43,-1.93,-1.22,-3.41,-0.53,-0.43,0.7,-0.57
1976-05-31,-0.79,-1.4,-0.81,-1.84,-4.48,-1.04,-0.27,-0.47,-2.28,-3.66,-1.17,-0.37,-1.21,-1.46,-2.68,-1.68,-1.99,-0.94,-1.22,-3.27,-0.76,-1.02,-0.55,0.81,-1.25
1976-06-30,1.83,2.73,2.12,1.76,2.67,2.95,3.37,1.91,3.13,4.68,4.0,5.73,4.4,6.04,7.19,5.97,6.44,4.79,6.25,5.12,6.24,3.58,4.66,3.51,3.05
1976-07-31,-0.91,0.34,0.62,0.87,0.06,-0.48,0.89,0.7,1.43,0.3,-0.32,0.95,-0.12,1.51,-2.1,0.2,0.92,0.34,-0.18,-2.05,-0.83,-1.95,0.96,-1.49,-1.64
1976-08-31,-2.11,-0.58,-1.57,-1.44,-1.96,-2.61,-0.83,-1.4,-1.93,-2.4,-2.63,-0.59,-0.24,-2.27,-2.48,-1.43,0.48,0.91,-0.3,-2.4,1.35,0.05,1.25,-0.31,-2.37
1976-09-30,0.85,1.64,3.49,2.64,2.1,3.51,2.66,3.72,3.93,2.56,2.66,1.75,1.75,1.95,4.08,2.31,1.88,2.21,4.05,1.67,1.47,2.95,2.48,3.31,-0.11
1976-10-31,-1.92,-1.81,-1.44,-1.65,-2.02,-3.1,-1.82,-1.63,-2.36,-1.94,-1.51,-0.97,-1.03,-2.43,-2.86,-1.18,-2.15,-1.1,-1.02,-2.6,-3.12,-2.55,-1.0,-2.1,-3.57
1976-11-30,1.88,2.8,2.98,3.22,3.74,3.45,2.99,2.68,5.09,5.53,4.27,2.94,3.89,3.7,4.35,1.86,4.0,2.4,3.25,4.51,-3.04,-0.39,0.89,0.89,1.86
1976-12-31,11.34,9.72,9.35,10.32,10.22,11.91,10.02,8.36,10.04,9.72,10.72,9.71,8.0,8.31,7.49,6.39,5.86,7.81,7.77,7.5,4.1,5.12,4.54,8.18,5.68
1977-01-31,3.24,3.34,5.44,4.6,4.65,-2.0,2.76,2.73,1.11,2.66,-1.97,-2.12,0.51,-0.68,2.4,-4.42,-3.41,-1.16,-3.36,-0.26,-8.41,-5.98,-2.9,-2.5,-2.61
1977-02-28,-1.3,-1.06,0.41,0.61,0.99,-2.35,-0.7,-0.57,-0.13,-0.62,-2.95,-1.91,-1.71,-1.59,-0.65,-2.2,-1.74,-2.18,-2.44,-1.05,-1.44,-0.93,-1.36,-2.51,-3.7
1977-03-31,0.32,1.18,1.31,1.27,1.65,1.46,-0.32,0.74,0.14,1.0,-1.11,0.16,0.6,0.42,-0.77,-1.64,-0.42,1.32,0.42,0.84,-2.45,-1.44,-0.52,-1.52,-2.01
1977-04-30,-0.12,0.88,2.3,2.81,2.59,-0.74,2.68,1.52,2.86,3.61,-1.43,0.38,3.26,1.31,3.65,-0.82,0.77,0.92,2.15,3.23,-3.58,0.24,0.12,2.48,2.3
1977-05-31,-1.33,-0.16,0.98,0.75,0.54,-0.94,-0.02,0.38,0.46,-0.04,-1.23,0.18,-0.53,0.79,-0.98,0.12,-2.33,-0.7,-0.36,0.43,-3.4,-2.25,-0.25,0.37,0.43
1977-06-30,5.43,5.59,5.35,5.4,6.95,4.69,5.89,5.9,5.32,7.92,4.99,6.06,6.65,6.56,8.02,5.82,4.33,3.61,6.24,6.72,5.06,5.47,3.6,4.17,6.46
1977-07-31,0.04,1.33,1.46,1.86,1.67,-1.27,0.88,0.11,1.03,-0.56,-0.83,-1.4,0.62,-0.5,-0.62,-2.33,-1.96,-1.44,-0.64,-2.48,-2.47,-0.72,-2.21,-0.8,-1.36
1977-08-31,-1.5,0.18,-0.69,-0.16,0.01,-1.7,0.03,-1.53,-0.03,-0.77,0.91,-0.3,-1.0,-1.16,0.09,-1.52,-1.3,-2.6,-1.27,-3.37,2.09,-1.88,-2.46,-3.75,-4.28
1977-09-30,0.0,1.06,1.59,2.0,2.24,-3.55,1.29,1.04,0.2,1.81,-2.04,0.69,0.32,1.54,1.9,-0.62,0.82,0.38,0.54,1.82,-1.8,-0.26,1.77,1.02,-0.05
1977-10-31,-2.51,-2.25,-1.42,-1.51,-2.49,-4.55,-2.8,-1.46,-1.16,-3.42,-2.02,-1.7,-2.38,-3.08,-3.7,-4.62,-2.82,-3.34,-3.18,-4.08,-4.48,-3.75,-4.73,-3.14,-7.62
1977-11-30,8.09,6.44,6.42,8.32,8.51,5.94,10.09,6.78,7.67,9.97,7.02,6.96,5.93,7.48,7.21,6.61,5.27,5.83,7.06,7.42,2.93,3.33,3.47,4.73,5.38
1977-12-31,1.56,1.57,2.13,2.27,3.06,0.2,-0.12,4.18,1.83,1.92,0.47,0.19,0.73,2.19,2.11,0.49,0.88,0.42,2.02,0.71,-0.5,1.4,0.05,-0.04,1.64
1978-01-31,-0.04,-0.97,1.19,-1.14,-1.38,-2.37,-2.05,-0.76,-3.16,-4.5,-2.74,-4.04,-4.25,-4.04,-5.96,-4.32,-4.86,-4.72,-7.26,-6.39,-6.63,-5.88,-6.18,-5.85,-6.24
1978-02-28,2.08,2.99,3.67,4.62,3.86,0.35,2.01,1.18,1.84,1.45,0.58,1.06,1.12,1.92,1.12,-1.58,-1.42,-1.55,-0.42,-0.05,-4.65,-1.49,-0.32,-1.58,1.87
1978-03-31,7.21,6.36,6.25,6.84,8.09,4.87,7.54,5.09,6.25,7.7,5.82,5.57,5.47,6.22,5.63,4.51,5.93,4.22,4.99,4.78,2.64,3.24,-0.51,3.82,5.53
1978-04-30,9.07,7.42,5.92,8.69,8.73,5.74,4.97,7.35,6.81,9.88,6.61,7.05,4.9,7.15,11.43,8.78,7.95,6.26,6.59,9.16,11.57,9.75,6.05,5.96,10.27
1978-05-31,6.83,5.98,4.71,6.93,8.46,6.59,4.73,2.87,4.97,6.93,4.05,3.16,3.47,4.11,6.67,4.37,2.84,3.22,5.17,6.63,0.89,0.9,0.71,2.48,7.73
1978-06-30,-0.69,0.04,0.47,1.11,0.77,-2.63,-0.28,0.58,0.08,0.1,-1.67,0.11,0.6,0.66,1.36,-2.0,-0.68,0.23,0.11,0.86,-3.54,-1.44,-0.98,-1.13,4.3
1978-07-31,3.57,3.89,2.93,5.16,7.14,5.05,3.73,6.75,5.6,8.5,2.66,3.57,3.47,5.77,7.82,5.2,4.35,6.92,7.1,11.28,4.26,4.88,5.74,9.38,15.51
1978-08-31,5.97,8.72,7.48,8.07,10.77,7.27,7.74,7.96,6.72,9.46,4.34,4.25,6.14,6.51,10.54,3.83,3.93,5.23,4.43,11.47,4.39,2.79,2.32,2.25,4.04
1978-09-30,0.52,0.95,0.97,-0.75,-0.11,-0.42,0.75,0.52,-1.61,-2.93,-0.54,-1.52,-0.38,-1.79,-3.99,0.3,-0.64,-0.34,-2.45,-1.51,1.67,-0.74,-2.55,-1.82,-7.01
1978-10-31,-17.17,-14.44,-16.56,-20.57,-25.64,-18.2,-11.93,-15.98,-20.12,-23.83,-12.58,-12.85,-16.03,-18.18,-21.9,-11.04,-10.91,-12.0,-15.53,-20.47,-7.8,-7.59,-10.84,-11.33,-16.62
1978-11-30,0.58,4.24,3.42,5.74,8.85,3.25,1.56,4.79,6.66,11.02,3.92,2.84,2.86,4.88,8.19,1.31,1.83,1.97,4.72,9.22,2.17,3.0,2.69,4.23,10.42
1978-12-31,0.53,-0.17,1.2,1.78,2.73,0.87,1.4,1.53,2.95,3.42,0.21,0.46,1.98,2.31,4.14,1.09,-0.76,1.62,1.53,2.8,-3.27,-0.09,4.02,1.36,4.01
1979-01-31,11.17,10.01,9.78,9.28,10.57,10.89,9.12,8.18,7.44,8.01,7.6,7.45,6.18,6.26,9.07,7.14,7.64,5.41,5.77,4.8,7.14,3.79,3.54,2.81,3.53
1979-02-28,-1.66,-1.45,-1.96,-0.98,-2.37,-2.18,-2.26,-0.71,-2.94,-4.65,-2.45,-2.09,-2.82,-2.83,-3.6,-1.88,-3.15,-2.6,-4.08,-3.44,-3.68,-2.23,-2.34,-2.58,-5.71
1979-03-31,8.6,6.78,6.42,7.83,9.81,8.78,6.07,8.35,10.35,11.58,7.75,6.12,8.01,9.99,13.14,7.36,5.79,8.1,9.51,10.82,5.17,2.91,6.07,6.05,7.71
1979-04-30,2.32,2.12,2.56,2.83,3.37,2.49,1.31,2.22,2.43,3.0,0.14,2.05,1.67,3.25,2.21,-0.09,0.24,0.89,1.11,2.76,-1.63,1.13,-0.73,1.08,0.24
1979-05-31,-1.5,-0.93,0.31,-1.87,2.28,-2.48,-0.7,-0.46,-0.9,-3.32,-1.22,-1.02,-1.93,-1.53,-1.81,-0.63,-0.94,0.83,-0.44,-2.51,-2.08,0.08,-0.35,-3.12,-1.49
1979-06-30,4.76,5.82,3.58,5.86,6.57,7.23,3.75,5.08,7.51,5.98,3.51,6.25,4.92,4.86,5.93,10.29,6.83,5.83,5.24,6.98,4.07,2.31,4.82,3.68,7.24
1979-07-31,2.13,2.35,2.95,2.54,1.92,2.91,4.88,3.36,3.74,1.81,4.48,3.56,4.63,3.96,1.66,4.83,2.77,2.86,1.35,2.41,1.36,1.45,0.96,0.66,0.83
1979-08-31,8.95,7.04,7.1,5.96,8.84,9.24,8.28,5.9,6.71,7.66,8.53,7.38,7.13,6.74,7.86,7.36,7.64,6.79,6.54,8.04,8.24,5.59,3.74,6.34,7.33
1979-09-30,-3.18,0.37,-1.17,0.82,0.91,-1.68,-0.91,-0.6,-0.42,1.15,-3.83,0.44,-1.49,-0.54,2.35,-2.21,-0.91,-1.31,-1.29,0.35,-3.66,-2.01,-1.29,2.28,4.6
1979-10-31,-12.22,-9.51,-9.6,-10.29,-10.99,-11.4,-10.8,-11.06,-11.11,-9.93,-12.05,-9.87,-8.02,-9.01,-7.95,-10.6,-8.61,-8.39,-9.05,-7.84,-7.16,-7.21,-6.86,-5.67,-3.2
1979-11-30,3.22,3.88,7.63,7.25,13.64,4.13,4.14,5.95,10.0,13.04,3.14,4.37,6.82,10.59,12.95,3.84,5.98,5.76,9.31,13.95,3.61,1.74,5.66,9.37,10.49
1979-12-31,5.42,4.7,6.18,7.93,10.35,4.36,3.0,4.21,7.0,11.86,1.39,1.54,3.97,4.43,8.96,1.53,1.08,2.38,5.23,5.28,-0.33,1.48,2.41,1.56,4.46
1980-01-31,8.33,7.84,7.24,12.52,13.42,5.13,4.73,6.92,7.03,9.68,3.9,2.66,4.98,6.59,11.25,2.73,0.52,2.76,8.2,10.93,1.65,1.81,6.48,9.75,13.67
1980-02-29,-3.4,-2.84,-1.39,-1.85,1.67,-4.09,-3.88,-4.39,-3.62,0.37,-6.18,-4.08,-5.06,-2.16,1.41,-5.96,-6.7,-3.12,-2.64,1.34,-3.72,-5.18,-3.05,4.4,8.47
1980-03-31,-17.53,-14.15,-15.52,-18.4,-22.5,-12.74,-12.84,-15.0,-18.7,-20.7,-7.8,-12.26,-14.83,-16.8,-21.18,-5.92,-7.54,-9.75,-14.3,-18.36,-4.42,-3.46,-8.32,-12.9,-17.88
1980-04-30,6.07,6.27,4.02,6.15,7.25,7.31,4.92,5.95,6.46,8.31,7.25,5.66,5.92,7.18,8.4,10.96,7.51,4.41,4.78,6.62,5.46,4.93,1.8,2.88,5.65
1980-05-31,8.06,7.92,6.61,6.75,6.87,10.71,8.31,8.38,8.4,7.69,10.47,7.94,9.44,7.59,7.57,7.78,8.22,7.68,8.92,7.06,3.57,5.2,6.26,7.01,3.71
1980-06-30,4.52,4.03,4.63,3.48,4.55,3.76,4.75,3.12,4.29,6.46,1.55,4.69,3.12,4.6,7.5,3.4,3.97,5.52,4.16,8.04,3.69,1.28,0.89,3.14,4.74
1980-07-31,9.48,7.55,8.64,10.75,12.43,10.0,8.99,9.35,13.02,12.31,7.97,8.25,5.2,9.12,13.25,5.7,6.79,6.84,8.56,9.73,10.89,6.59,4.44,7.67,4.83
1980-08-31,6.02,4.44,7.3,8.18,11.04,3.72,4.06,2.4,6.55,9.76,5.02,2.3,2.37,3.65,7.98,1.87,0.33,0.15,3.55,5.67,1.43,0.76,0.65,1.14,2.72
1980-09-30,2.94,3.02,2.06,3.28,5.4,0.77,1.2,3.51,3.73,6.76,-0.18,0.88,0.53,5.19,5.56,-1.53,1.94,0.54,4.18,7.72,-1.19,-1.41,0.87,3.88,7.3
1980-10-31,2.12,1.55,3.35,4.62,9.03,-1.23,-0.46,1.64,2.71,8.66,-1.71,-0.33,0.94,3.5,4.96,-1.68,-0.67,0.54,1.54,3.98,-4.6,1.04,-2.11,4.57,5.06
1980-11-30,1.3,1.39,4.32,6.09,12.39,2.7,3.91,5.85,7.26,13.16,0.06,0.75,3.51,6.92,14.74,0.82,2.63,6.35,9.12,18.24,-0.86,3.55,13.0,16.7,22.19
1980-12-31,-3.38,-2.7,-3.06,-3.22,-5.34,-1.89,0.09,-1.77,-2.99,-4.79,-0.15,-1.55,-1.42,-2.12,-4.42,1.59,0.92,-1.71,-3.46,-4.56,3.27,1.89,-0.78,-7.07,-9.07
1981-01-31,2.89,4.16,2.53,0.41,-2.54,0.98,2.85,0.59,-0.27,-5.3,2.6,3.18,1.46,-3.17,-3.57,-0.25,1.09,0.9,-3.71,-7.9,-0.59,1.08,-3.28,-5.53,-10.76
1981-02-28,0.89,0.99,0.11,-0.39,-1.55,1.55,1.94,2.32,1.17,0.32,2.34,2.77,2.24,2.81,0.75,1.4,2.08,2.49,4.41,0.82,3.85,1.84,2.64,1.12,1.32
1981-03-31,6.95,7.93,7.08,6.64,7.73,7.49,8.28,6.19,7.9,9.26,8.27,9.28,8.88,6.4,8.3,17.05,7.62,8.02,6.83,9.26,4.27,2.79,0.64,2.05,5.78
1981-04-30,1.9,3.54,4.45,3.25,3.58,-0.99,2.66,3.28,3.91,2.56,1.86,2.44,2.72,2.62,3.79,-1.68,0.77,-0.45,0.15,0.65,-0.64,-0.12,-3.47,-3.84,-4.38
1981-05-31,0.88,1.71,2.6,2.52,4.29,0.4,0.2,2.66,2.36,6.03,0.08,1.76,0.51,3.96,6.46,2.58,0.3,2.38,2.03,4.9,1.05,-0.25,0.65,-0.82,3.15
1981-06-30,-1.06,2.08,0.31,-0.16,-2.29,-0.74,-0.18,-1.48,-0.48,-3.08,1.97,0.21,-0.83,0.71,-5.4,2.52,-0.47,-0.68,-2.54,-7.14,4.46,0.66,-1.47,-2.98,-9.3
1981-07-31,-1.83,-1.89,-3.0,-2.86,-3.5,-1.81,-1.67,-1.03,-2.76,-2.54,-1.29,-1.37,-1.45,-2.55,-2.44,0.34,-0.17,-1.14,-2.15,-1.45,5.45,1.03,-2.61,-1.47,-1.14
1981-08-31,-9.53,-4.62,-6.92,-7.45,-9.51,-8.32,-5.88,-6.46,-4.43,-9.81,-4.86,-4.18,-6.94,-6.05,-8.07,-7.25,-2.51,-3.89,-5.96,-6.75,-5.27,-4.36,-5.28,-6.88,-6.21
1981-09-30,-10.14,-9.19,-8.13,-7.03,-8.25,-12.03,-6.56,-6.16,-7.72,-4.97,-9.71,-5.0,-5.83,-4.44,-6.83,-5.89,-5.88,-5.73,-5.33,-5.6,-7.45,-5.61,-4.04,-5.32,-7.76
1981-10-31,7.32,6.69,8.2,7.42,9.72,5.03,5.53,8.32,6.52,11.45,3.02,2.63,6.16,8.09,10.81,2.77,7.67,5.47,6.49,7.8,5.84,3.21,5.5,6.19,10.3
1981-11-30,-0.1,2.57,3.25,3.75,3.47,3.33,1.68,5.33,5.36,4.02,3.39,3.1,4.48,3.95,1.14,5.88,6.63,4.82,5.36,3.74,5.05,7.28,4.06,3.92,2.85
1981-12-31,-5.03,-0.92,0.61,-0.01,-1.11,-4.32,-1.51,-0.83,0.7,-1.39,-3.15,-0.58,-1.26,-1.94,-3.15,-5.38,-1.8,-1.39,-1.86,-3.08,-4.69,-2.47,-2.64,-3.93,-2.32
1982-01-31,-2.39,-0.67,-0.69,-0.92,-1.55,-3.56,-3.29,-3.92,-2.79,-3.77,-6.11,-5.12,-2.93,-2.44,-3.43,-6.9,-7.28,-3.08,-1.63,-4.05,-5.89,-1.49,-1.48,0.2,0.54
1982-02-28,-8.04,-3.73,-2.53,-2.41,-2.93,-9.12,-5.16,-3.98,-2.27,-3.28,-7.03,-6.15,-4.11,-1.01,-1.84,-7.22,-6.26,-4.15,-1.24,-3.21,-10.62,-6.01,-5.17,-3.15,-1.77
1982-03-31,-3.13,-1.17,-0.45,-0.11,0.11,-3.84,-1.61,0.6,-0.83,-0.36,-0.87,-1.41,0.08,0.18,0.69,-3.82,-2.1,-1.77,0.95,1.46,-3.18,-1.12,-1.82,0.94,1.0
1982-04-30,4.82,5.48,6.14,4.0,4.37,5.79,8.55,5.47,5.9,6.15,3.38,4.05,5.89,5.26,5.62,2.72,5.83,5.83,4.03,6.59,6.0,3.89,3.14,5.33,2.49
1982-05-31,-3.7,-2.41,-0.71,-1.52,-1.21,-6.9,-3.52,-3.02,-1.86,-1.16,-4.12,-5.21,-2.98,-1.69,-0.73,-5.54,-6.4,-3.34,-4.39,-2.23,-5.98,-1.13,-1.48,-2.88,-3.32
1982-06-30,-7.26,-2.63,-2.04,-1.42,-0.81,-7.6,-2.76,-2.03,-0.67,-1.17,-6.3,-3.35,-3.17,-1.58,0.98,-8.34,-2.59,-2.62,-1.81,0.32,-6.04,-1.22,-4.06,-0.7,0.69
1982-07-31,-4.43,-2.99,-1.15,0.38,0.0,-3.97,-1.35,-0.93,0.35,0.37,-4.23,-2.71,-1.51,-0.19,-1.17,-5.18,-4.96,-3.69,-0.75,0.03,-6.51,-3.29,-4.85,-1.38,1.79
1982-08-31,8.33,6.4,4.5,4.43,4.64,11.18,9.18,6.94,7.14,8.03,11.85,11.44,11.74,9.93,10.01,15.03,15.85,11.59,11.67,10.05,16.37,14.54,13.73,11.52,10.69
1982-09-30,-2.53,2.97,4.96,6.6,6.61,-1.55,3.41,5.84,5.55,6.36,-1.47,3.75,4.18,4.84,5.32,-0.41,4.56,1.97,3.85,3.96,-1.03,2.07,0.68,0.08,2.49
1982-10-31,14.09,11.51,12.58,12.7,16.13,12.09,12.67,12.47,13.09,16.75,14.52,13.2,13.93,12.83,14.91,13.82,14.98,14.78,13.09,11.42,11.87,10.57,11.34,10.77,10.42
1982-11-30,4.97,11.5,11.05,10.33,12.16,4.48,7.65,9.08,9.55,10.64,2.69,8.37,9.45,6.69,10.53,2.71,5.11,8.04,5.82,9.95,3.47,-0.03,2.88,5.73,7.31
1982-12-31,0.79,1.57,2.74,1.6,2.95,0.09,0.48,1.04,1.34,2.04,-1.65,-1.14,0.93,2.32,1.68,3.14,-1.69,2.68,3.52,1.41,4.61,0.65,0.55,-0.19,1.89
1983-01-31,12.88,9.79,7.35,7.9,11.65,8.77,7.19,5.37,6.45,7.37,7.41,5.02,3.18,4.32,5.49,5.96,7.0,2.76,1.35,0.07,4.19,6.8,2.25,1.42,3.62
1983-02-28,1.4,5.38,5.96,7.24,7.5,1.18,4.79,4.78,6.39,6.7,-0.06,5.63,5.2,3.56,7.42,-1.12,2.75,4.07,4.27,7.88,1.16,0.94,2.3,4.0,4.17
1983-03-31,3.26,4.6,4.73,5.52,5.51,2.76,5.17,5.01,5.1,5.15,2.31,4.56,3.51,5.22,4.42,1.71,3.67,2.36,6.66,4.79,4.19,4.07,1.98,2.16,3.11
1983-04-30,7.25,6.04,7.33,8.34,9.55,7.27,7.82,7.85,8.93,8.74,4.9,4.2,5.57,6.68,8.88,7.46,6.93,4.69,4.27,9.62,8.64,7.13,5.64,9.52,5.63
1983-05-31,12.99,7.63,9.22,8.34,9.89,9.12,4.41,3.18,3.98,7.27,7.62,3.6,3.8,2.89,5.26,8.14,5.24,3.21,0.55,3.95,0.92,-1.42,-1.83,-1.72,-0.58
1983-06-30,3.7,4.57,4.33,3.9,4.25,4.54,2.3,2.56,5.28,5.25,3.71,1.01,4.23,2.46,6.46,4.78,1.51,2.34,5.78,4.93,5.25,1.49,3.18,4.74,5.33
1983-07-31,-0.96,-1.47,0.89,-2.56,-3.96,-0.49,-1.27,-2.63,-1.06,-5.62,0.99,-1.03,-1.08,-2.52,-4.65,-2.46,-1.31,-3.36,-1.29,-6.32,-2.27,-3.58,-4.06,-2.82,-7.27
1983-08-31,1.8,-2.04,-2.98,-2.99,-5.67,-0.95,-1.49,-0.64,-3.49,-4.86,0.98,-0.82,-2.27,-2.17,-4.17,3.06,0.81,1.73,-2.28,-6.08,2.86,4.49,1.63,-0.29,-3.98
1983-09-30,-2.77,1.0,1.49,0.04,0.66,-0.67,1.35,4.02,4.1,1.89,4.06,4.32,3.98,3.41,4.02,4.02,3.1,2.87,0.79,2.99,2.39,-0.36,1.56,1.95,1.37
1983-10-31,-6.77,-4.03,-6.03,-4.66,-6.85,-5.87,-3.06,-3.72,-5.73,-9.82,-0.42,-0.55,-4.91,-5.31,-8.65,-0.3,-1.22,-3.25,-5.1,-10.21,1.51,-1.87,-0.16,-2.45,-4.68
1983-11-30,1.09,5.1,4.33,3.33,3.9,5.43,3.58,5.61,5.12,5.32,5.43,3.59,4.57,5.23,5.21,5.28,4.91,5.17,4.39,4.92,1.25,2.7,1.94,0.06,3.31
1983-12-31,-4.28,-1.29,0.68,-0.87,-2.02,-2.28,-1.59,0.64,-0.7,0.07,-1.75,-1.89,-1.21,-1.04,-3.61,0.12,-1.08,-2.12,-1.99,-2.63,0.14,-1.02,-3.27,0.46,1.37
1984-01-31,1.03,0.76,1.55,0.01,-0.95,-0.26,-2.37,-0.91,-0.42,-2.87,-1.34,-2.96,-0.37,-3.6,-6.3,-2.55,-2.79,-2.35,-4.0,-7.4,-1.31,1.14,-0.65,0.86,-3.75
1984-02-29,-6.76,-5.31,-4.54,-4.75,-6.22,-7.42,-4.7,-5.05,-3.6,-5.32,-3.55,-4.68,-4.73,-4.94,-5.97,-6.11,-6.25,-3.76,-4.39,-6.43,-3.45,-2.72,-3.38,-3.99,-3.21
1984-03-31,-0.85,0.5,1.1,1.18,1.47,-0.26,1.59,0.97,1.14,2.04,-1.18,1.21,2.02,2.06,1.94,-0.91,2.14,2.32,2.12,2.49,1.31,2.0,1.71,0.79,1.36
1984-04-30,-4.33,-1.94,0.46,-1.29,-1.23,-0.77,-1.56,0.26,0.29,1.12,-1.15,-0.81,0.94,0.53,1.13,-2.84,-3.03,-1.63,0.45,0.37,1.32,-0.2,1.52,-0.01,2.84
1984-05-31,-6.94,-5.59,-4.16,-4.29,-4.21,-5.88,-4.97,-5.4,-4.91,-4.71,-6.46,-3.49,-5.32,-4.23,-5.4,-5.75,-4.62,-4.02,-5.59,-7.37,-7.42,-4.54,-5.28,-4.41,-4.46
1984-06-30,0.59,1.56,2.25,1.3,1.9,2.84,3.96,3.98,3.64,2.81,1.72,3.46,5.65,4.25,1.07,1.9,3.37,4.97,3.44,3.92,4.92,2.29,4.84,1.1,1.14
1984-07-31,-8.62,-5.67,-2.39,-2.22,-0.9,-6.91,-4.79,-4.06,-2.18,-1.03,-5.78,-3.74,-2.66,-2.57,-1.34,-6.86,-3.86,-4.65,-1.53,-1.98,-3.38,-0.42,0.37,-1.6,-2.45
1984-08-31,11.26,10.28,9.36,7.27,6.73,16.34,12.73,13.28,8.31,7.42,14.93,15.19,12.47,10.21,10.77,14.49,13.0,13.07,11.93,10.36,17.72,12.33,12.63,10.67,8.02
1984-09-30,-2.36,-1.06,0.71,2.42,1.9,-3.17,-1.96,-1.17,1.31,2.5,-2.37,-1.75,0.49,1.34,1.72,1.03,-0.23,1.08,1.19,1.22,-3.09,-3.03,0.0,0.83,0.96
1984-10-31,-4.72,-1.74,-1.32,0.68,0.68,-4.28,-1.32,-2.3,0.36,0.76,-4.71,-1.57,-1.23,1.38,1.72,-3.35,-0.67,0.53,1.53,1.97,0.68,0.57,-0.02,1.15,0.33
1984-11-30,-5.95,-2.47,-2.08,-0.57,-1.86,-4.83,-0.28,-1.76,-1.09,-1.65,-4.44,-0.51,0.88,1.32,-1.75,-1.06,-0.99,0.2,-0.4,-1.01,0.43,-0.41,-1.47,-1.39,-0.72
1984-12-31,-1.06,0.63,1.47,1.51,2.3,1.17,2.57,3.57,3.49,2.21,1.53,1.92,2.85,2.84,3.29,0.91,2.24,2.01,3.09,3.18,-0.73,3.86,1.71,2.41,2.91
1985-01-31,18.95,13.88,10.77,9.57,9.19,14.83,13.04,12.93,10.93,8.55,15.41,11.06,11.68,9.84,8.62,15.06,10.49,11.28,7.68,8.02,10.77,10.24,9.5,6.16,4.18
